barcode,price,active,quantity
8886950096407,436,0,0
8886950096391,390,0,0
8886950074498,140,0,1
8886950073491,140,0,2
8886950074658,240,0,3
8886950073651,240,0,2
8886950073583,397,0,0
8886950073590,412,0,0
8886950083162,80,0,0
8886950083124,160,1,4
8886950083131,179,0,0
8886950083148,179,0,0
8964002759217,40,1,44
8964002526352,30,0,0
8964002526376,20,1,37
8964002526390,10,0,1
8964002893997,2650,0,0
6935079111972,2650,0,0
6935079111965,2650,0,0
6935079111958,2650,0,0
6935079111989,2650,0,0
6935079110708,1250,0,0
6935079110715,1250,0,3
8964002479221,1350,0,0
8964002479214,1350,0,0
8964002893980,1350,0,0
8964002479207,1350,0,0
8964002479238,1350,0,0
6935079117233,1800,0,1
6931881220185,150,1,13
107894,12.345,1,10
111474,434.5,0,3
112566,699.31,0,2
110905,82.11,1,20
112541,71.399,1,5
112817,62,0,0
113155,90,1,30
109789,298.1,0,0
116928,700,0,0
118893,74.1,1,10
111615,20.338,0,0
113184,37.761,1,43
109587,27.58,0,0
112052,21.66666667,0,-34
112053,13,1,19
108612,6.895,1,30
109747,10,1,148
7622201114930,420,0,0
105410,98.6,0,2
8961014266931,370,0,2
8961014266948,670,0,1
8961014264906,250,0,0
8961014264661,125,1,5
8961014264586,99,1,5
8961014266092,670,0,3
8961014266016,10,1,38
8961014263732,70,1,6
8961014261059,10,0,-3
6936076900484,500,0,0
8961014255737,850,1,4
8961014255775,850,0,1
8961014263183,850,0,1
8961014255768,850,0,1
8961014266047,370,0,0
8961014266955,170,0,0
8961014263176,250,0,1
8961014255782,250,0,1
8961014255799,250,0,0
8961014255744,450,0,3
104141,450,0,0
103082,450,0,0
8961014261141,370,1,4
8961014261127,370,1,4
8961014261158,370,0,1
8961014255959,370,0,3
103555,670,1,5
8961014261097,599,0,0
8961014255966,620,0,-1
8961014261066,620,0,0
104971,1299,0,0
104199,1299,0,0
8961014261172,200,0,0
8961014261165,150,0,0
8961014255942,200,0,0
8961014264562,99,1,15
8961014262865,99,0,0
8961014262872,95,0,2
8961014264555,99,1,6
8961014264647,125,1,8
8961014249309,115,0,0
8961014262926,125,0,0
8961014262933,115,0,1
8961014264630,125,0,-3
8961014262827,60,0,-1
8961014262834,60,0,0
8961014263725,70,1,4
8961014264654,125,0,0
8961014263749,70,0,0
6935448451876,220,0,2
118838,50,1,6
6972877020730,180,0,1
109612,283.84,0,2
109492,22.18416667,1,28
110440,79.216,0,0
112235,119.06,0,1
107966,147.02,0,1
8961101623364,26,0,0
109139,300,0,0
4607006673106,95,0,0
4607006673069,95,0,2
4607006677609,95,0,1
8964002385447,118.33,1,4
109224,300,1,5
8964001204961,11.875,0,0
4607006673144,188.33,1,11
8964003122843,260,1,16
8964003122850,190,1,9
789,100,1,42
8964000506349,395,0,2
6973911210063,250,0,3
119348,300,1,5
LIP OIL PRETTY,350,0,3
8964003537111,33.16666667,1,181
109765,29,0,-40
111971,54.66666667,1,57
112628,65.625,0,0
110599,37.4,1,20
111566,47.6,1,8
109175,26.95,1,10
111714,48,1,60
102249,300,0,3
5063305005632,1200,0,1
5063305005717,300,0,1
5063305005724,600,0,0
5063305008749,400,0,0
5063305008756,1200,0,0
5063305008732,220,0,0
8720608622481,50,1,16
5063305010940,100,0,2
3574661177120,645,0,0
115972,645,0,0
115974,645,0,0
100746,645,0,0
115971,645,0,0
115973,645,0,0
8991111153261,750,1,17
115975,645,0,0
105239,645,0,0
8941174010438,950,0,0
8964001369783,1500,0,0
8964003537593,2149,0,0
104836,890,1,4
8941174011145,290,0,0
8941174010445,580,0,0
8901088062381,550,0,3
B,120,0,-2
119064,80,0,3
119107,80,0,2
6956335201206,100,0,0
6965852458628,150,0,3
6976374680435,300,1,10
6948813422548,350,1,5
6956742835933,275,0,0
6999945100019,110,0,-2
6956742835940,340,0,1
6948813422555,450,0,3
6948813422562,580,0,2
109050,11.692,1,68
108141,7.6845,0,0
108331,8.792,0,0
113245,33,1,360
112179,18.5,1,30
112848,26.66666667,1,180
117836,20,0,-8
116976,10,1,345
116037,30,0,-4
110921,2,0,-301
116933,500,0,0
107572,3.561333333,1,120
107459,2.731666667,1,60
3610340655333,540,0,3
3610340654275,540,0,2
3610340655364,519,1,4
3610340663451,540,1,8
3610340655418,540,0,2
3610340674983,580,0,3
3610340674945,580,1,5
3610340674921,550,0,2
3610340645945,849,0,0
3610340672057,1099,0,2
3610340674976,899,0,2
3600522466611,2690,1,20
3610340670404,549,0,3
104490,895,0,0
104515,895,0,0
3610340655401,499,0,3
3610340663468,520,1,9
3610340655388,520,0,3
3610340655326,520,0,0
3610340654237,520,0,0
3610340655371,879,0,1
107511,72,0,1
108272,14,1,8
118841,14.5,1,31
119052,129,0,3
107461,67.06,0,0
108487,13.6,1,6
111655,16.771,1,45
108647,9.944,1,20
110655,18.0805,1,20
112055,24.995,1,20
113229,67.90071429,1,14
10011,120,1,4
105669,347,0,1
106009,116.44,0,0
106109,165.39,0,0
671866277884,30,0,-8
671866278003,40,0,2
671866130325,30,1,41
788364955166,20,1,8
8961103501981,50,0,-9
116457,177.33,0,3
109394,27.934,1,26
109706,29.965,1,60
109590,28.967,0,-50
647356754340,120,0,0
111086,42,1,10
105881,2150,0,3
6501274354096,400,0,3
6942239018804,400,0,3
722777855736,230,1,6
722777855699,160,0,3
8961014264227,450,0,1
8961014264210,450,0,0
8961014264234,450,0,1
8851932440806,645,0,0
8961014248623,300,0,0
8961014248647,300,0,0
6221155046154,535,0,0
8999999036584,645,0,0
6221155046611,535,0,0
8999999036553,645,0,0
6221155046581,645,0,0
8999999036546,645,0,0
8999999036539,645,0,1
6221155046574,535,0,0
8851932350648,1040,0,0
8851932368582,1040,0,0
8851932458573,1040,0,0
8851932332347,1220,0,0
8851932415262,1040,0,0
8851932468732,1040,0,0
8851932332262,1040,0,0
8961014255096,120,1,6
8961014255164,150,1,5
8961014255133,150,1,8
8961014255157,150,0,3
8961014255140,150,0,1
8961014255171,165,0,-1
8961014255188,165,0,1
8961014255089,100,1,12
8961014255102,120,1,9
8961014255119,120,1,9
8961014255126,120,0,2
8961014255065,70,0,0
8961014265224,120,1,7
8961014265217,150,0,-3
6248765457958,3230,0,0
112525,8.5,1,174
108106,240,1,4
111161,45,0,0
5000159471688,730,0,0
40111490,350,1,6
40111445,375,0,0
4655832523423,130,0,0
100996,65,0,0
104074,70,0,0
104746,100,0,0
104099,190,0,0
104736,250,0,0
104993,170,0,0
102353,274.5833333,0,0
117057,200,0,0
6291035000200,260,0,0
6291035000194,70,0,0
9243178634030,50,1,11
9200501034363,30,1,11
9243178628398,50,1,552
8964000979884,200,0,0
9200503036921,150,1,4
9200507071676,350,0,1
110173,12.83333333,1,110
110177,34.5,0,0
8966000039605,80,0,0
8966000039643,80,0,-2
8966000039612,80,0,2
8966000039629,80,0,1
119580,126.51,0,3
110043,50.28166667,1,12
109798,286.2,0,0
111624,82.86833333,1,18
119079,250,1,6
119347,450,0,1
8961103503701,750,0,1
6923634955345,35,0,-1
853279008709,110,1,298
6297000611020,150,0,-6
8964000121610,195.06,0,0
119038,70.77,0,1
119037,150,0,0
7137571753332,470,0,0
106078,152,0,0
110701,351.59,1,5
112311,19.61666667,1,60
3218475321001,1000,0,1
3218475323001,700,0,0
8964004135040,1298,0,1
8964004135125,998,0,2
105622,180,0,-2
113874,56.66666667,0,0
8961000025214,100,1,5
8964000057018,90,0,0
8964000057094,215,0,1
8964000057100,385,0,0
8964000057087,35,0,-3
8964000057919,675,0,0
8964000057124,1050,0,0
8964000054185,100,1,10
8964002526659,80,0,0
8964002758746,40,1,44
8964002526666,30,0,0
8964002526710,20,1,26
8964000572627,650,0,0
8964000572962,780,0,0
8964000570647,650,0,0
8964000572863,650,0,0
8964000571651,650,0,0
8964000571668,650,0,0
8964000572665,750,0,2
8964000572870,750,0,0
8964000570609,750,0,2
8964000571620,650,0,1
8964000571637,650,0,0
8964000572641,780,0,1
8964000572047,780,0,2
8964000572856,780,0,0
8964000571927,780,0,0
5000159407236,300,1,58
103774,375,0,0
113351,42.81833333,1,51
114054,62,1,5
8964000063712,320,0,0
101993,55,0,0
118263,5,1,39
116530,1200,0,0
116690,60,0,-3
118269,12.5,1,168
113948,80,0,-1
117039,24,0,-4
114519,5000,0,0
119101,70,0,0
112279,200,0,0
109635,240,0,0
101287,5,1,39
8886950086064,760,0,0
8886950086033,900,0,1
8886950086095,900,0,1
8886950086057,550,0,1
8886950086026,550,0,2
8886950086088,550,0,0
8721274610413,60,1,27
8964004135132,998,0,0
8964004135163,1598,0,1
8886950085326,450,0,2
8886950086293,750,0,0
8886950076058,185,0,0
8886950076041,70,0,0
8886950076195,45,1,11
8886950076034,75,1,8
8886950076027,39,0,0
8886950076133,80,0,1
8886950076089,125,0,0
8886950076096,260,0,0
8886950076119,170,0,0
8886950076065,95,0,1
8886950076010,70,0,1
8886950076102,110,0,0
115217,1598,0,0
8964004135057,1498,0,1
106972,998,0,0
113718,77.55,1,55
114202,139.15,1,20
110225,13.37333333,1,170
110924,17.30666667,1,90
105620,244.09,0,2
118989,38.88888889,1,9
109534,16.25,1,25
110476,17.973,1,16
116925,3000,0,0
109947,35.668,0,0
107394,58.56,0,0
108940,2.1732,1,60
8964003378882,50,0,0
8964002444038,20,1,27
8964000941010,10,1,52
745604690232,50,0,0
745604690324,230,0,0
817078887026,200,0,0
817078774180,100,0,0
717074008206,50,0,0
817074001112,230,0,0
745604690331,230,0,0
717074008251,50,0,0
745604690249,50,0,0
745604690270,230,0,0
6291101526603,670,0,0
6291101526580,670,0,0
6291101526702,690,0,0
6291101526726,690,0,-2
6291101526788,690,0,-2
6291101526672,690,0,-1
6291101526764,690,0,0
6291101526801,690,0,-2
6291101526719,690,0,0
6291101526771,690,0,0
6291101526757,690,0,-2
6291101526696,690,0,-3
6291101526795,690,0,1
8850477002388,1280,0,0
109862,37.5,0,1
5060593000134,430,0,2
5060593000189,430,0,3
5060593000110,430,0,1
5060593000462,1200,0,0
5060593000196,430,0,0
5060593000172,430,0,2
5060593000127,430,0,3
5060593000103,430,0,2
5060593000158,430,0,1
5060593000165,430,0,0
5060593000141,430,0,0
110960,20,1,20
111665,41.4,1,20
6291101520151,290,0,1
6291101522636,340,0,1
6291101525668,390,0,0
6291101520106,100,0,0
6291101523626,185,0,2
6291101523657,220,0,2
6291101520113,200,0,0
6291101520137,260,0,0
6291101523688,185,0,2
6291101522889,200,0,0
115521,400,0,0
4751036528797,750,0,0
8964002393244,325,0,0
8964002393039,150,1,8
112216,14.83333333,0,0
6936268400044,1700,0,2
117728,62.93333333,0,0
8964000419137,590,0,0
8964000419656,575,0,-5
8964000611906,2610,0,3
8964000419731,600,1,6
8964000419472,575,0,0
107473,141.41,0,1
109378,1.92,0,-15
113084,5,1,149
105686,325,0,0
4902705005884,2475,0,3
4902705005877,5300,0,2
4902705005891,1000,0,2
4902705097896,1165,0,1
4902705126954,2375,0,2
4902705126961,5350,0,2
4902705127050,2450,0,2
4902705127067,5450,0,2
4902705031258,2530,0,1
4902705025219,999,0,1
4902705127135,2550,0,1
4902705127104,2350,0,3
4902705127142,2020,1,5
788364960825,30,0,-11
788364960849,30,0,-1
106962,990,0,1
106469,351.33,0,0
106507,375,0,-1
108923,25,1,20
107902,13.2,1,20
6921211117094,320,0,0
6921211105268,180,0,3
8990800022567,120,0,0
80823438,750,0,-10
80809494,750,0,2
80916499,750,0,0
80977254,750,0,2
80864233,750,0,0
8935001725572,750,1,7
8935001726029,240,0,0
8935001726043,240,0,0
8935001726005,240,0,0
87108040,160,0,2
6921211117025,320,0,0
8990800022550,125,0,1
8990800022543,180,0,3
8990800024486,130,0,-1
8990800022574,130,0,0
8990800025377,130,0,0
87108538,180,0,0
110671,14.028,1,60
101229,20,0,-3
101900,40,0,-1
107617,3.603666667,1,30
108353,6.670333333,0,-30
115793,2848,0,2
119199,2450,0,1
119200,2350,0,1
108241,3.26,0,0
105419,87,0,1
107336,49,0,2
114041,182.709,1,9
114301,31.5,1,121
108012,105,0,2
107985,200,0,-1
107812,15,1,8
8964000798546,90,1,29
8964000798539,120,1,33
8964000798843,60,1,36
8964000800676,50,0,0
110137,3.5971,1,200
8966601371340,60,0,2
105262,560,0,0
8961102504990,250,0,0
8961102505522,40,1,11
113651,72,1,90
114062,95,0,0
6261149143216,30,0,0
815082004781,150,0,3
8961003602016,40,1,14
8961003604010,20,0,-40
8961003604911,20,1,59
8961003602023,30,0,-2
8964003084134,220,1,5
8964003084035,340,1,7
8964003084011,85,1,7
8961008219561,380,1,23
8961008022185,95,1,36
8961008214191,280,0,0
8961008214184,500,0,0
8961008216508,500,0,0
7051055566358,650,0,3
102591,350,0,-1
8964002474899,760,0,0
103670,850,0,0
104222,1900,0,2
8964000707715,770,0,3
104803,1700,0,2
8961008216027,60,0,-6
8961008215600,980,0,-1
8961008215617,1695,0,0
101605,17.5,0,0
8961008220833,80,1,18
8961008220826,550,0,0
4800361002974,770,0,0
4800361291446,1450,0,0
4800361355872,1350,0,0
9556001240132,335,0,2
8961008215433,110,0,-16
102102,170,0,-3
810404143056,220,0,0
8964000241950,410,0,0
8964000241530,21.25,0,0
8964000241714,450,0,0
110879,85.002,1,13
113210,890,0,0
112551,700,0,0
744343547159,120,0,0
12000800184,230,0,-1
8964000101315,170,1,14
8964000101322,270,0,2
8964000101506,110,1,40
8964000103319,90,1,20
8964000101605,120,1,24
113006,34.777,0,0
113691,60,1,20
109910,19.8,1,60
116771,29.7,1,60
6985948550421,350,0,-2
5022786513623,30,1,86
114769,650,0,3
8961005149472,150,0,0
8961005030589,470,0,3
6533411503708,270,0,1
8961005100121,490,0,0
8961005060081,295,0,0
8961005060128,390,0,1
8961005100015,275,0,0
8961005030404,200,0,-1
8961005030411,230,0,3
8961005030428,200,0,0
8961005030053,370,0,2
103878,350,0,-1
8961005030107,370,0,3
8961005030497,340,0,0
8961005030091,370,0,2
8961005050013,340,0,1
103214,340,0,0
8961005030039,350,0,3
8961005030046,350,0,1
8961005040304,220,0,0
8961005040205,200,0,2
102857,350,0,2
8961005040038,350,0,2
8961005040045,350,0,2
8961005010901,200,0,0
8961005050044,370,0,3
8961005050037,485,0,0
8961005060074,326,0,0
8961005060180,580,0,0
103723,515,0,0
8961005060197,515,0,1
8961005170097,295,0,0
8961005070134,295,0,0
8961005070127,295,0,1
8961005070028,295,0,0
8961005070035,299,0,0
8961005149373,150,0,3
8961005149571,170,0,1
8961005060579,135,0,0
8961005062122,390,0,1
8961005062139,390,0,0
8961005061323,340,0,0
8961005061460,290,0,0
8961005060036,260,0,0
8961005060289,280,0,1
8961005060104,355,0,0
8961005061316,230,0,0
8961005060227,420,0,0
8961005010017,420,0,2
101549,420,0,2
8961005010031,400,0,2
103403,465,0,0
8961005060562,135,0,0
8961005060012,270,0,2
8961005060203,420,0,0
8961005100480,525.01,0,1
8961005100053,525,0,1
105752,450,0,0
108651,195,1,4
110080,60.77,1,15
112240,115.914,1,21
110221,321,1,5
111998,413.07,0,3
113477,1101.95,0,0
725330584708,130,0,0
112854,27.31214286,1,49
104096,100,0,0
104100,200,0,0
104994,170,0,0
104737,250,0,0
116048,78,0,0
104075,70,0,0
6291101528010,190,0,0
6291101528027,120,0,1
100963,40,1,14
6291101528034,80,0,0
111872,55,0,0
110740,3.7,1,120
111703,96,0,0
111108,9.36,0,0
8964003062835,2575,0,1
8690536855100,520,0,3
8690536845132,520,1,4
8964003062712,2575,0,2
8964003062705,2575,0,1
8964003062699,2575,0,2
8964003062682,2575,1,5
8964003062675,2575,0,1
104576,2575,0,3
8964003062804,1485,0,0
8964003062798,1485,0,0
8964003062781,1485,0,0
8690536833290,2450,0,2
8964003283469,2575,0,2
112605,16.9,0,0
8964000160138,325,0,0
8964000160275,325,0,0
8964000159408,610,0,0
8964000159507,860,0,0
8964000159547,689,0,0
8964000159460,539,0,0
8964000161258,855,0,0
8964000159439,669,0,0
8964000159606,879,0,0
8964000159989,959,0,0
8964000159156,410,0,-1
8964000159149,1090,0,0
8964000159996,900,0,1
8964000159385,699,0,0
8964000159569,890,0,0
8964000159552,485,0,0
8964000159521,1080,0,1
102116,255,0,-1
8964000161074,1050,0,0
104759,1215,0,1
8964000161036,959,0,0
8964000159545,1110,0,0
8964000161128,999,0,0
8964000159217,735,0,0
8964000161418,850,0,0
8964000159972,709,0,0
8964000159453,539,0,0
8964000161487,495,0,0
8964000161364,489,0,0
8964000161357,495,0,0
8964000161104,739,0,0
8964000161111,1019,0,0
8964000161494,235,0,0
8964000160121,260,0,0
8964000159361,670,0,0
8964000159354,170,0,0
8964000160046,849,0,0
8964000160398,1225,0,0
89640000159064,210,0,-5
8964000160305,920,0,0
8964000161500,559,0,0
8964000160015,650,0,0
8964000160206,245,0,0
103464,432,0,0
8964000161395,370,0,0
8964000160183,326,0,0
8964000161081,669,0,0
8964002997510,300,0,1
8961103502582,50,0,1
111126,34.5,1,28
111929,39.14285714,1,52
111015,34.5,1,61
111554,36.42857143,0,0
110341,25.35714286,0,0
117493,28.57142857,1,49
792649750469,40,1,15
792649750520,40,1,8
792649750582,40,0,-3
6248765458009,3230,0,0
106920,660,0,0
8901177100505,450,0,0
106876,791,0,1
119075,480,0,3
111769,32.10071429,1,57
112604,47.06928571,1,14
8966000012400,220,0,0
8966000012431,120,0,0
4560550005451,20,0,0
5290625018510,50,0,0
8966000012424,80,0,0
726529872439,1550,0,0
116006,20,1,28
116007,30,1,5
6001106114978,475,1,8
8966000041349,650,0,0
5052197062328,995,0,3
5052197062298,1250,0,1
5052197062267,550,1,8
6001106114862,220,1,15
8961101231514,1650,0,2
8961101231057,300,0,1
6001106208424,450,0,0
5052197062304,1400,0,0
8961101230500,1030,0,0
8961101230494,1030,0,0
8966000041325,550,1,4
8964002686377,550,1,8
8961101231439,840,0,1
8961101231453,910,0,1
8961101231415,930,1,10
8961101231477,930,1,5
8964002686292,1200,1,4
8961101231460,1240,0,3
8961101231422,1200,0,3
103384,1295,1,10
5052197062274,650,0,1
5052197062311,985,0,0
109052,304.14,0,0
107989,179.83,0,0
116205,353,0,0
101728,303,1,7
116206,404,0,3
8964000982679,890,0,1
8964000982587,240,1,6
116106,236,0,1
116107,445,0,1
116103,450,0,2
101646,190,0,-1
102761,290,0,0
102057,720,0,0
101714,690,0,0
100115,600,0,2
116105,2760,0,0
116104,665,0,0
102438,255,0,0
102918,500,1,15
102229,310,1,4
103363,460,0,0
102688,460,1,12
103717,575,0,1
116101,530,0,0
102693,550,1,6
104284,766,1,8
102041,200,0,-2
101975,300,1,5
102350,236,1,9
102764,330,0,1
102706,375,0,3
102656,321,0,0
103012,440,0,0
116099,500,0,3
116100,377,0,0
8964000982563,320,1,5
103560,320,0,0
116102,320,1,4
103055,450,1,6
8964000982662,470,0,3
102179,175,0,0
102180,200,1,6
116096,155,0,0
116097,155,0,0
8964000981092,350,0,2
104024,340,0,-2
103547,340,1,5
108372,200,0,2
111307,10.05,1,40
111978,10.4002,0,0
101010793385,450,1,6
117771,34.75,1,102
111559,25.5,0,-65
110116,69.5,0,-21
111081,68,1,17
105672,380,0,-1
112227,118.8,0,-5
101386,75,0,0
8697439305510,150,0,0
102778,199,0,0
8964002993284,450,0,0
8964000515068,130,0,2
8964000961179,130,0,2
118760,200,0,1
119421,250,0,1
119422,350,0,1
116825,200,1,19
4539248620153,400,1,8
EX-12,420,0,-9
118286,1,0,0
116826,120,1,18
116811,295,0,0
107736,172.95,0,-2
112928,28.23666667,1,40
112504,20.58466667,0,2
107449,80,1,11
10010,100,1,17
8961100331772,340,0,0
8961100330249,330,0,0
8961100330270,310,0,0
8961100331758,240,0,0
119076,620,1,4
108639,6.507,0,0
110076,18.4,0,-20
110056,7.966666667,1,30
111275,124,0,0
107722,157,0,1
744343546343,100,0,0
103705,549,0,0
104058,620,0,0
104000,625,0,0
105203,2515,0,0
105146,2615,0,0
102906,1320,0,0
104828,925,0,0
116023,1035,0,0
104798,1599,0,0
105020,2285,0,0
116024,2560,0,0
104762,1435,0,0
113616,60.0435,1,4
109002,22.718,0,2
110077,33.5,1,10
8965583350220,120,0,-5
8965583350213,60,0,0
117581,3000,0,0
10900100802,450,1,4
8964002994830,230,0,0
792625892473,370,0,-2
109001008128,540,0,-3
792625892527,470,1,5
792625892510,350,0,2
792625892480,350,0,-2
792625892497,350,0,1
792625892749,600,1,4
792625892565,400,0,3
792625892695,650,0,2
792625892756,1000.29,0,0
792625892626,660,1,5
792625892688,330,0,-5
792625892619,680,1,5
792625892633,260,1,10
792625892671,330,0,0
792625892664,350,0,0
792625892640,370,0,1
792625892657,330,0,-3
792625892503,350,0,0
106131,243,0,-4
110843,37.85714286,0,0
8964003378486,40,0,2
112647,19.942,1,25
113159,30.20666667,0,0
108205,9.916666667,0,-2
113801,100,1,30
114298,28.3731,1,90
117396,40.35714286,1,130
111232,40.85714286,1,36
110113,23.14285714,0,-37
111503,35.92857143,1,26
101449,70,0,0
101744,70,0,0
101453,70,0,0
101604,70,0,0
101452,60,0,0
101451,70,0,0
6941334134020,250,0,1
6976824580940,250,0,-2
6976824580049,200,0,2
8964000424896,10,0,0
8964000353530,20,0,-157
8964000424797,50,0,-20
8961008235271,1219,1,7
8961008217390,2430,0,1
105334,3200,0,0
100270,2635,0,0
8961008235295,1350,0,3
100451,2650,0,1
8961008235301,2650,0,0
105312,2030,0,1
104580,2350,0,0
4800361427401,2450,0,0
8961008235325,2430,0,0
8961008217062,1245,1,7
4800361412445,2690,0,0
104952,2249,0,0
6261149143193,30,0,0
111393,17.35,0,-4
113069,798,0,1
620514000930,320,1,11
620514008875,230,0,0
620514001920,350,0,1
620514001098,165,0,1
620514019161,420,0,1
620514008882,230,0,0
620514001937,350,0,1
620514001951,460,0,0
620514017730,140,0,0
620514000060,80,1,10
620514017389,350,0,0
620514004044,150,1,4
620514000602,150,1,5
620514020020,140,0,2
620514000343,150,1,16
620514001692,140,1,6
620514000596,140,0,2
620514018645,140,1,5
620514000367,150,1,6
620514000428,140,1,5
620514000459,140,1,4
620514018768,140,1,8
101692,150,0,3
620514000589,140,0,-1
620514017754,140,1,5
620514001500,140,1,5
620514018737,150,1,8
620514001029,120,1,8
620514000305,140,0,3
620514000909,350,1,11
620514020051,140,0,2
620514020792,150,1,6
620514004082,140,1,4
620514019031,140,1,5
620514015545,140,0,0
620514009872,150,1,7
620514004181,140,0,3
620514001036,190,0,1
620514001753,140,1,4
620514000862,180,0,2
620514000879,350,0,1
620514000824,200,1,6
620514020013,610,0,0
620514004747,105,0,1
620514013206,195,0,0
620514008868,230,0,0
620514001975,350,0,1
620514009773,140,1,6
620514019970,100,0,1
620514001708,350,0,1
620514000671,350,0,1
620514000695,350,0,0
620514012797,20,1,4
620514017396,420,0,0
620514020327,350,0,2
620514009728,350,0,-1
620514015699,400,0,1
620514015705,690,0,0
620514001746,680,0,1
620514000688,680,0,1
620514000701,680,0,1
101394,270,0,2
620514017471,390,1,4
620514000756,145,0,0
620514000770,260,0,2
101481,320,0,3
620514000046,250,0,1
620514000978,140,1,8
620514017129,140,1,5
620514000381,350,0,1
620514001166,60,1,11
620514015392,140,1,5
620514001142,60,0,-1
620514009490,135,0,0
620514008530,235,0,0
620514008981,370,0,0
620514001944,550,0,0
620514009476,150,0,0
620514019192,135,0,0
620514006130,230,0,0
620514005836,430,0,-1
111649,15.61033333,0,0
103156,725,0,0
659048479073,250,1,16
6942653111228,550,0,2
104529,990,0,2
104530,990,1,4
4794236282007,250,0,-3
104435,720,0,0
4794236252024,60,0,0
4796018131268,550,1,7
108133,125,1,8
654561011519,230,0,0
115934,650,0,2
8901248104128,850,0,2
115936,710,0,0
111874,6.5,0,-34
111873,15.83333333,0,-54
116211,3089.06,0,0
114691,4682.81,0,3
100400,3089.06,0,0
100499,3500,0,2
74312042300,2800,0,-1
100630,3370.31,0,0
100565,4994,0,0
105321,1869,0,1
107256,4120.31,0,0
74312055355,5288,0,0
105373,3090,0,0
8964003537081,31,0,-3
118394,29,1,42
108755,16.06214286,1,21
110277,27.27857143,0,-90
110072,31,1,28
108711,10.78571429,1,61
116772,30.647,0,0
116773,12.167,0,0
116774,21.8975,0,0
105587,280.01,0,0
108505,280,0,3
119201,6500,0,0
118704,220,1,5
115836,4500,0,-1
114504,3794,0,0
2004304110951,5500,0,0
6940626000012,270,1,7
118703,220,1,6
6940626000036,270,1,4
119112,29.64285714,1,28
108075,170,0,1
109332,25,1,8
112368,24.78066667,1,18
113661,42.59066667,1,120
109265,2.4443,1,300
107356,85,0,3
108702,8.810333333,1,62
109404,16.8505,1,35
113862,73.75,0,0
107802,114.1,0,0
107652,7.2,0,-26
115368,11.4755,1,25
114291,90.43333333,1,20
105779,680,0,3
105766,517.51,0,0
6930387572170,300,0,0
7308521672830,400,0,0
7308521672847,400,0,3
6930387571982,260,0,0
7308521672007,250,0,0
7308521672168,250,0,1
7308521671680,200,0,0
7308521671697,200,0,0
6930387571289,260,0,1
6930387571999,260,0,1
6930387571425,260,0,0
7308521672069,260,0,0
5060120164162,290,0,-2
7308521672021,260,0,0
7308521672854,400,0,1
7308521673189,400,0,1
7308521673172,260,0,0
107978,3.366666667,0,0
108545,10,1,30
8961008238166,180,1,6
8961008238180,180,1,16
101748,100,0,0
8961008219080,190,0,-9
8961008217673,190,0,-7
8961008217666,190,0,-4
102104,190,1,4
8961008222820,200,1,6
8961008222813,200,0,-9
8961008238173,180,1,19
103578,50,1,105
8961008222363,390,0,0
9556001249142,2200,1,5
46204813,2450,0,2
101763,1140,0,0
8961008206752,150,0,0
104460,2550,1,4
NESCAFE COFFEE,40,1,21
8961008219127,75,1,84
104864,1200,1,5
8961008236957,700,0,0
104470,1350,1,6
104732,875,0,1
6181002002699,35,0,-2
8961008235585,35,1,18
8801055706600,1960,0,0
8961008237367,475,0,0
8961008237343,50,0,-8
8961008237381,1950,0,1
8961008218946,450,1,10
103709,395,0,0
103072,420,1,7
8961008211244,400,1,5
8961008211190,420,0,2
8961008213927,480,1,6
8961008221052,420,1,8
8961008216263,520,0,1
8961008216140,520,0,-3
8961008219004,540,1,8
8961008212883,450,0,0
8961008218939,80,1,72
8961008209890,80,1,33
8961008202167,80,1,29
8961008221274,80,1,47
8961008215662,80,1,64
8961008215655,70,0,-60
8961008221069,80,1,75
8961008218991,80,1,81
8961008221281,80,1,10
8961008221076,160,0,0
8961008216973,150,0,0
8961008237671,850,0,2
8961008222295,850,0,2
8961008218328,230,1,58
8961008218342,240,1,5
8961008220147,200,0,0
8961008223780,250,0,1
8961008223698,300,1,5
8961008213866,260,0,0
8961008221229,420,0,-27
102269,390,1,66
8961008211282,100,1,14
8961008238036,2475,0,0
8961008220604,160,0,-1
8961008220598,160,0,0
8961008219790,140,1,12
8961008217321,140,1,14
8961008235615,160,1,15
8961008235622,160,0,3
8961008212289,120,1,4
117034,430,1,6
8961008212272,60,1,157
8961008270029,300,0,0
118759,1250,1,14
8961008237466,190,0,2
8961008219714,290,0,-4
8961008221434,280,0,0
106537,344.75,0,0
113068,53.2,1,25
113603,300,1,15
113614,14.65,1,140
114069,25,1,83
105079,1440,0,0
100969,1625,0,0
104770,1625,0,0
105177,2455,0,1
108790,6.773,1,90
109753,9.454333333,1,188
112160,16.05866667,0,0
105795,780.76,0,0
104989,250,0,2
8961100023882,50,0,0
111804,31,1,70
111456,28,1,26
110841,23.78571429,0,1
110699,10.28571429,0,-1
119049,180,0,1
119048,270,1,5
8964003576714,270,1,7
119179,330,1,6
8964000515235,120,0,2
8964000515242,210,1,4
8964003576707,180,1,4
110404,28.21428571,1,63
8964000223192,46.34642857,1,16
112266,500,1,8
113491,99.5,1,10
113931,155,1,10
8964004135187,1598,0,0
8961102507540,20,0,0
8961102507564,39.75,0,0
8961008223117,480,1,5
8961008223124,1250,1,4
